,full_name,won
4124,Richard Dreyfuss,False
4125,James Gandolfini,False
4126,Martin Sheen,True
4127,Russell Crowe,True
4128,Sean Penn,False
4129,Tom Wilkinson,False
4130,Kevin Kline,False
4131,Denzel Washington,False
4132,Jim Broadbent,False
4133,Hayden Christensen,False
4134,Ian Mckellen,True
4135,Ben Kingsley,False
4136,Ethan Hawke,False
4137,Ben Kingsley,True
4138,Gregory Hines,False
4139,Alan Alda,False
4140,James Franco,False
4141,Richard Dreyfuss,False
4142,Anna Paquin,False
4143,Billy Crudup,False
4144,Fairuza Balk,False
4145,Frances Mcdormand,False
4146,Jason Lee,False
4147,Kate Hudson,False
4148,Noah Taylor,False
4149,Patrick Fugit,False
4150,Philip Seymour Hoffman,False
4151,Gary Lewis,False
4152,Jamie Bell,False
4153,Jamie Draven,False
4154,Julie Walters,False
4155,Alfred Molina,False
4156,Carrie-Ann Moss,False
4157,Hugh O'Conor,False
4158,John Wood,False
4159,Johnny Depp,False
4160,Judi Dench,False
4161,Juliette Binoche,False
4162,Lena Olin,False
4163,Leslie Caron,False
4164,Peter Stormare,False
4165,Connie Nielsen,False
4166,Derek Jacobi,False
4167,Djimon Hounsou,False
4168,Joaquin Phoenix,False
4169,Oliver Reed,False
4170,Richard Harris,False
4171,Russell Crowe,False
4172,Albert Finney,True
4173,Amy Irving,True
4174,Benicio Del Toro,True
4175,Benjamin Bratt,True
4176,Catherine Zeta-Jones,True
4177,"Clifton Collins, Jr",True
4178,D.W. Moffett,True
4179,Dennis Quaid,True
4180,Don Cheadle,True
4181,Erika Christensen,True
4182,Jacob Vargas,True
4183,James Brolin,True
4184,Luis Guzman,True
4185,Michael Douglas,True
4186,Miguel Ferrer,True
4187,Peter Riegert,True
4188,Steven Bauer,True
4189,Tomas Milian,True
4190,Topher Grace,True
4191,Calista Flockhart,False
4192,Greg Germann,False
4193,James Legros,False
4194,Jane Krakowski,False
4195,Lisa Nicole Carson,False
4196,Lucy Liu,False
4197,Peter Macnicol,False
4198,Portia De Rossi,False
4199,"Robert Downey, Jr.",False
4200,Vonda Shepard,False
4201,David Hyde Pierce,False
4202,Jane Leeves,False
4203,John Mahoney,False
4204,Kelsey Grammer,False
4205,Peri Gilpin,False
4206,Courteney Cox,False
4207,David Schwimmer,False
4208,Jennifer Aniston,False
4209,Lisa Kudrow,False
4210,Matt Le Blanc,False
4211,Matthew Perry,False
4212,Cynthia Nixon,False
4213,Kim Cattrall,False
4214,Kristin Davis,False
4215,Sarah Jessica Parker,False
4216,Debra Messing,True
4217,Eric Mccormack,True
4218,Megan Mullally,True
4219,Sean Hayes,True
4220,Alex Kingston,False
4221,Anthony Edwards,False
4222,Erik Palladino,False
4223,Eriq La Salle,False
4224,Goran Visnjic,False
4225,Julianna Margulies,False
4226,Kellie Martin,False
4227,Laura Innes,False
4228,Maura Tierney,False
4229,Michael Michele,False
4230,Ming-Na Wen,False
4231,Noah Wyle,False
4232,Paul Mccrane,False
4233,Angie Harmon,False
4234,Dianne Wiest,False
4235,Jerry Orbach,False
4236,Jesse L. Martin,False
4237,S. Epatha Merkerson,False
4238,Sam Waterston,False
4239,Steven Hill,False
4240,Camryn Manheim,False
4241,Dylan Mcdermott,False
4242,Jason Kravits,False
4243,Kelli Williams,False
4244,Lara Flynn Boyle,False
4245,Lisa Gay Hamilton,False
4246,Marla Sokoloff,False
4247,Michael Badalucco,False
4248,Steve Harris,False
4249,Aida Turturro,False
4250,Dominic Chianese,False
4251,Drea De Matteo,False
4252,Edie Falco,False
4253,James Gandolfini,False
4254,Jamie-Lynn Sigler,False
4255,Lorraine Bracco,False
4256,Michael Imperioli,False
4257,Nancy Marchand,False
4258,Robert Iler,False
4259,Steven Van Zandt,False
4260,Tony Sirico,False
4261,Vincent Pastore,False
4262,Allison Janney,True
4263,Bradley Whitford,True
4264,Dule Hill,True
4265,Janel Moloney,True
4266,John Spencer,True
4267,Martin Sheen,True
4268,Moira Kelly,True
4269,Richard Schiff,True
4270,Rob Lowe,True
4271,Calista Flockhart,False
4272,Jane Kaczmareck,False
4273,Sarah Jessica Parker,True
4274,Debra Messing,False
4275,Megan Mullally,False
4276,Sally Field,False
4277,Lauren Graham,False
4278,Sela Ward,False
4279,Edie Falco,False
4280,Allison Janney,True
4281,Gillian Anderson,False
4282,Juliette Binoche,False
4283,Julia Roberts,True
4284,Ellen Burstyn,False
4285,Joan Allen,False
4286,Laura Linney,False
4287,Frances Mcdormand,False
4288,Kate Hudson,False
4289,Julie Walters,False
4290,Judi Dench,True
4291,Kate Winslet,False
4292,Elizabeth Franz,False
4293,Sally Field,False
4294,Vanessa Redgrave,True
4295,Judi Dench,False
4296,Stockard Channing,False
4297,Ruby Dee,True
4298,Peter Macnicol,False
4299,"Robert Downey, Jr.",True
4300,David Hyde Pierce,False
4301,Kelsey Grammer,False
4302,Sean Hayes,False
4303,Anthony Edwards,False
4304,Dennis Franz,False
4305,Tim Daly,False
4306,James Gandolfini,False
4307,Martin Sheen,True
4308,Jamie Bell,False
4309,Tom Hanks,False
4310,Russell Crowe,False
4311,Geoffrey Rush,False
4312,Benicio Del Toro,True
4313,Albert Finney,True
4314,Joaquin Phoenix,False
4315,Willem Dafoe,False
4316,Gary Oldman,False
4317,Jeff Bridges,False
4318,Brian Dennehy,True
4319,James Woods,False
4320,John Lithgow,False
4321,Danny Glover,False
4322,Alec Baldwin,False
4323,Brian Cox,False
4324,Allison Janney,True
4325,Annette Bening,True
4326,Chris Cooper,True
4327,Kevin Spacey,True
4328,Mena Suvari,True
4329,Peter Gallagher,True
4330,Thora Birch,True
4331,Wes Bentley,True
4332,Cameron Diaz,False
4333,Catherine Keener,False
4334,Charlie Sheen,False
4335,John Cusack,False
4336,John Malkovich,False
4337,Mary Kay Place,False
4338,Orson Bean,False
4339,Alfred Molina,False
4340,April Grace,False
4341,Jason Robards,False
4342,Jeremy Blackman,False
4343,John C. Reilly,False
4344,Julianne Moore,False
4345,Luis Guzmã£ÂN,False
4346,Melinda Dillon,False
4347,Melora Walters,False
4348,Michael Murphy,False
4349,Philip Baker Hall,False
4350,Philip Seymour Hoffman,False
4351,Ricky Jay,False
4352,Tom Cruise,False
4353,William H. Macy,False
4354,Charlize Theron,False
4355,Delroy Lindo,False
4356,Erykah Badu,False
4357,Jane Alexander,False
4358,Kate Nelligan,False
4359,Kathy Baker,False
4360,Kieran Culkin,False
4361,Michael Caine,False
4362,Paul Rudd,False
4363,Tobey Maguire,False
4364,Patricia Clarkson,False
4365,Barry Pepper,False
4366,Bonnie Hunt,False
4367,David Morse,False
4368,Doug Hutchison,False
4369,Graham Greene,False
4370,Harry Dean Stanton,False
4371,James Cromwell,False
4372,Jeffrey Demunn,False
4373,Michael Clarke Duncan,False
4374,Michael Jeter,False
4375,Sam Rockwell,False
4376,Tom Hanks,False
4377,Calista Flockhart,False
4378,Courtney Thorne-Smith,False
4379,Gil Bellows,False
4380,Greg Germann,False
4381,Jane Krakowski,False
4382,Lisa Nicole Carson,False
4383,Lucy Liu,False
4384,Peter Macnicol,False
4385,Portia De Rossi,False
4386,Vonda Shepard,False
4387,Brad Garrett,False
4388,Doris Roberts,False
4389,Madylin Sweeten,False
4390,Patricia Heaton,False
4391,Peter Boyle,False
4392,Ray Romano,False
4393,David Hyde Pierce,True
4394,Jane Leeves,True
4395,John Mahoney,True
4396,Kelsey Grammer,True
4397,Peri Gilpin,True
4398,Courteney Cox,False
4399,David Schwimmer,False
4400,Jennifer Aniston,False
4401,Lisa Kudrow,False
4402,Matt Le Blanc,False
4403,Matthew Perry,False
4404,Felicity Huffman,False
4405,Josh Charles,False
4406,Joshua Malina,False
4407,Peter Krause,False
4408,Robert Guillaume,False
4409,Sabrina Lloyd,False
4410,Alex Kingston,False
4411,Anthony Edwards,False
4412,Erik Palladino,False
4413,Eriq La Salle,False
4414,Gloria Reuben,False
4415,Goran Visnjic,False
4416,Julianna Margulies,False
4417,Kellie Martin,False
4418,Laura Innes,False
4419,Michael Michele,False
4420,Noah Wyle,False
4421,Paul Mccrane,False
4422,Angie Harmon,False
4423,Benjamin Bratt,False
4424,Jerry Orbach,False
4425,Jesse L. Martin,False
4426,S. Epatha Merkerson,False
4427,Sam Waterston,False
4428,Steven Hill,False
4429,Andrea Thompson,False
4430,Bill Brochtrup,False
4431,Dennis Franz,False
4432,Gordon Clapp,False
4433,James Mcdaniel,False
4434,Kim Delaney,False
4435,Nicholas Turturro,False
4436,Rick Schroder,False
4437,Camryn Manheim,False
4438,Dylan Mcdermott,False
4439,Kelli Williams,False
4440,Lara Flynn Boyle,False
4441,Lisa Gay Hamilton,False
4442,Marla Sokoloff,False
4443,Michael Badalucco,False
4444,Steve Harris,False
4445,Dominic Chianese,True
4446,Edie Falco,True
4447,James Gandolfini,True
4448,Jamie-Lynn Sigler,True
4449,Lorraine Bracco,True
4450,Michael Imperioli,True
4451,Nancy Marchand,True
4452,Robert Iler,True
4453,Steven Van Zandt,True
4454,Tony Sirico,True
4455,Vincent Pastore,True
4456,Calista Flockhart,False
4457,Lucy Liu,False
4458,Lisa Kudrow,True
4459,Sarah Jessica Parker,False
4460,Tracey Ullman,False
4461,Annie Potts,False
4462,Edie Falco,True
4463,Lorraine Bracco,False
4464,Nancy Marchand,False
4465,Gillian Anderson,False
4466,Annette Bening,True
4467,Hilary Swank,False
4468,Meryl Streep,False
4469,Julianne Moore,False
4470,Janet Mcteer,False
4471,Cameron Diaz,False
4472,Catherine Keener,False
4473,Chloã£Â Sevigny,False
4474,Angelina Jolie,True
4475,Julianne Moore,False
4476,Judy Davis,False
4477,Sally Field,False
4478,Halle Berry,True
4479,Helen Mirren,False
4480,Kathy Bates,False
4481,Ossie Davis,True
4482,Peter Macnicol,False
4483,Ray Romano,False
4484,David Hyde Pierce,False
4485,Kelsey Grammer,False
4486,Michael J. Fox,True
4487,Dennis Franz,False
4488,Rick Schroder,False
4489,James Gandolfini,True
4490,Martin Sheen,False
4491,David Duchovny,False
4492,Kevin Spacey,True
4493,Philip Seymour Hoffman,False
4494,Jim Carrey,False
4495,Denzel Washington,False
4496,Russell Crowe,False
4497,Chris Cooper,False
4498,Tom Cruise,False
4499,Michael Caine,True
4500,Michael Clarke Duncan,False
4501,Haley Joel Osment,False
4502,Patrick Stewart,False
4503,George C. Scott,False
4504,Hank Azaria,False
4505,Jack Lemmon,True
4506,Peter Fonda,False
4507,Amerigo Fontani,False
4508,Giorgio Cantarini,False
4509,Giuliana Lojodice,False
4510,Giustino Durano,False
4511,Horst Bucholz,False
4512,Marisa Paredes,False
4513,Nicoletta Braschi,False
4514,Roberto Benigni,False
4515,Sergio Bustric,False
4516,Annette Badland,False
4517,Brenda Blethyn,False
4518,Ewan Mcgregor,False
4519,Jane Horrocks,False
4520,Jim Broadbent,False
4521,Michael Caine,False
4522,Philip Jackson,False
4523,Adam Goldberg,False
4524,Barry Pepper,False
4525,Edward Burns,False
4526,Giovanni Ribisi,False
4527,Jeremy Davies,False
4528,Matt Damon,False
4529,Tom Hanks,False
4530,Tom Sizemore,False
4531,Vin Diesel,False
4532,Antony Sher,True
4533,Ben Affleck,True
4534,Colin Firth,True
4535,Geoffrey Rush,True
4536,Gwyneth Paltrow,True
4537,Imelda Staunton,True
4538,Jim Carter,True
4539,Joseph Fiennes,True
4540,Judi Dench,True
4541,Mark Williams,True
4542,Martin Clunes,True
4543,Rupert Everett,True
4544,Simon Callow,True
4545,Tom Wilkinson,True
4546,David Kelly,False
4547,Fionnula Flanagan,False
4548,Ian Bannen,False
4549,James Nesbitt,False
4550,Susan Lynch,False
4551,Elmarie Wendel,False
4552,French Stewart,False
4553,Jane Curtin,False
4554,John Lithgow,False
4555,Joseph Gordon-Levitt,False
4556,Kristen Johnston,False
4557,Simbi Khali,False
4558,Wayne Knight,False
4559,Calista Flockhart,True
4560,Courtney Thorne-Smith,True
4561,Gil Bellows,True
4562,Greg Germann,True
4563,Jane Krakowski,True
4564,Lisa Nicole Carson,True
4565,Lucy Liu,True
4566,Peter Macnicol,True
4567,Portia De Rossi,True
4568,Vonda Shepard,True
4569,Brad Garrett,False
4570,Doris Roberts,False
4571,Madylin Sweeten,False
4572,Patricia Heaton,False
4573,Peter Boyle,False
4574,Ray Romano,False
4575,David Hyde Pierce,False
4576,Jane Leeves,False
4577,John Mahoney,False
4578,Kelsey Grammer,False
4579,Peri Gilpin,False
4580,Courteney Cox,False
4581,David Schwimmer,False
4582,Jennifer Aniston,False
4583,Lisa Kudrow,False
4584,Matt Le Blanc,False
4585,Matthew Perry,False
4586,Alex Kingston,True
4587,Anthony Edwards,True
4588,Eriq La Salle,True
4589,George Clooney,True
4590,Gloria Reuben,True
4591,Julianna Margulies,True
4592,Kellie Martin,True
4593,Laura Innes,True
4594,Noah Wyle,True
4595,Angie Harmon,False
4596,Benjamin Bratt,False
4597,Carey Lowell,False
4598,Jerry Orbach,False
4599,S. Epatha Merkerson,False
4600,Sam Waterston,False
4601,Steven Hill,False
4602,Andrea Thompson,False
4603,Dennis Franz,False
4604,Gordon Clapp,False
4605,James Mcdaniel,False
4606,Jimmy Smits,False
4607,Kim Delaney,False
4608,Nicholas Turturro,False
4609,Sharon Lawrence,False
4610,Camryn Manheim,False
4611,Dylan Mcdermott,False
4612,Kelli Williams,False
4613,Lara Flynn Boyle,False
4614,Lisa Gay Hamilton,False
4615,Marla Sokoloff,False
4616,Michael Badalucco,False
4617,Steve Harris,False
4618,Chris Owens,False
4619,David Duchovny,False
4620,Gillian Anderson,False
4621,"James Pickens, Jr.",False
4622,Mitch Pileggi,False
4623,William B. Davis,False
4624,Calista Flockhart,False
4625,Amy Pietz,False
4626,Lisa Kudrow,False
4627,Julia Louis-Dreyfus,False
4628,Tracey Ullman,True
4629,Annie Potts,False
4630,Christine Lahti,False
4631,Julianna Margulies,True
4632,Kim Delaney,False
4633,Gillian Anderson,False
4634,Cate Blanchett,False
4635,Emily Watson,False
4636,Jane Horrocks,False
4637,Meryl Streep,False
4638,Gwyneth Paltrow,True
4639,Lynn Redgrave,False
4640,Rachel Griffiths,False
4641,Brenda Blethyn,False
4642,Kathy Bates,True
4643,Judi Dench,False
4644,Mary Steenburgen,False
4645,Olympia Dukakis,False
4646,Angelina Jolie,True
4647,Ann-Margret ,False
4648,Stockard Channing,False
4649,Sidney Poitier,True
4650,Peter Macnicol,False
4651,David Hyde Pierce,False
4652,Kelsey Grammer,False
4653,Jason Alexander,False
4654,Michael J. Fox,True
4655,Anthony Edwards,False
4656,Sam Waterston,True
4657,Dennis Franz,False
4658,Jimmy Smits,False
4659,David Duchovny,False
4660,Nick Nolte,False
4661,Ian Mckellen,False
4662,Roberto Benigni,True
4663,Tom Hanks,False
4664,Joseph Fiennes,False
4665,Robert Duvall,True
4666,Billy Bob Thornton,False
4667,James Coburn,False
4668,Geoffrey Rush,False
4669,David Kelly,False
4670,Charles S. Dutton,False
4671,James Garner,False
4672,Christopher Reeve,True
4673,Ray Liotta,False
4674,Ben Kingsley,False
4675,Stanley Tucci,False
4676,Alfred Molina,False
4677,Burt Reynolds,False
4678,Don Cheadle,False
4679,Heather Graham,False
4680,John C. Reilly,False
4681,Julianne Moore,False
4682,Luis Guzman,False
4683,Mark Wahlberg,False
4684,Melora Walters,False
4685,Nicole Ari Parker,False
4686,Philip Baker Hall,False
4687,Philip Seymour Hoffman,False
4688,Ricky Jay,False
4689,Robert Ridgley,False
4690,Thomas Jane,False
4691,William H. Macy,False
4692,Ben Affleck,False
4693,Matt Damon,False
4694,Minnie Driver,False
4695,Robin Williams,False
4696,Stellan Skarsgã£ÂRd,False
4697,Danny Devito,False
4698,David Strathairn,False
4699,Guy Pearce,False
4700,James Cromwell,False
4701,Kevin Spacey,False
4702,Kim Basinger,False
4703,Russell Crowe,False
4704,Bruce Jones,True
4705,Deirdre Costello,True
4706,Emily Woof,True
4707,Hugo Speer,True
4708,Lesley Sharp,True
4709,Mark Addy,True
4710,Paul Barber,True
4711,Robert Carlyle,True
4712,Steve Huison,True
4713,Tom Wilkinson,True
4714,William Snape,True
4715,Bernard Fox,False
4716,Bernard Hill,False
4717,Bill Paxton,False
4718,Billy Zane,False
4719,Danny Nucci,False
4720,David Warner,False
4721,Francis Fisher,False
4722,Gloria Stuart,False
4723,Jonathan Hyde,False
4724,Kate Winslet,False
4725,Kathy Bates,False
4726,Leonardo Dicaprio,False
4727,Suzy Amis,False
4728,Victor Garber,False
4729,Elmarie Wendel,False
4730,French Stewart,False
4731,Jane Curtin,False
4732,John Lithgow,False
4733,Joseph Gordon-Levitt,False
4734,Kristen Johnston,False
4735,Simbi Khali,False
4736,Wayne Knight,False
4737,Calista Flockhart,False
4738,Courtney Thorne-Smith,False
4739,Gil Bellows,False
4740,Greg Germann,False
4741,Jane Krakowski,False
4742,Lisa Nicole Carson,False
4743,Peter Macnicol,False
4744,Dan Butler,False
4745,David Hyde Pierce,False
4746,Jane Leeves,False
4747,John Mahoney,False
4748,Kelsey Grammer,False
4749,Peri Gilpin,False
4750,Cynthia Harris,False
4751,Helen Hunt,False
4752,John Pankow,False
4753,Leila Kenzle,False
4754,Louis Zorich,False
4755,Paul Reiser,False
4756,Robin Bartlett,False
4757,Jason Alexander,True
4758,Jerry Seinfeld,True
4759,Julia Louis-Dreyfus,True
4760,Michael Richards,True
4761,Adam Arkin,False
4762,Christine Lahti,False
4763,Hector Elizondo,False
4764,Jayne Brook,False
4765,Mark Harmon,False
4766,Peter Berg,False
4767,Rocky Carroll,False
4768,Stacey Edwards,False
4769,Vondie Curtis-Hall,False
4770,Alex Kingston,True
4771,Anthony Edwards,True
4772,Eriq La Salle,True
4773,George Clooney,True
4774,Gloria Reuben,True
4775,Julianna Margulies,True
4776,Laura Innes,True
4777,Maria Bello,True
4778,Noah Wyle,True
4779,Benjamin Bratt,False
4780,Carey Lowell,False
4781,Jerry Orbach,False
4782,S. Epatha Merkerson,False
4783,Sam Waterston,False
4784,Steven Hill,False
4785,Andrea Thompson,False
4786,Dennis Franz,False
4787,Gordon Clapp,False
4788,James Mcdaniel,False
4789,Jimmy Smits,False
4790,Kim Delaney,False
4791,Nicholas Turturro,False
4792,David Duchovny,False
4793,Gillian Anderson,False
4794,Mitch Pileggi,False
4795,William B. Davis,False
4796,Calista Flockhart,False
4797,Ellen Degeneres,False
4798,Helen Hunt,False
4799,Julia Louis-Dreyfus,True
4800,Kirstie Alley,False
4801,Christine Lahti,False
4802,Julianna Margulies,True
4803,Kim Delaney,False
4804,Gillian Anderson,False
4805,Della Reese,False
4806,Helen Hunt,True
4807,Pam Grier,False
4808,Judi Dench,False
4809,Robin Wright,False
4810,Helena Bonham Carter,False
4811,Kate Winslet,False
4812,Julianne Moore,False
4813,Minnie Driver,False
4814,Kim Basinger,True
4815,Alison Elliott,False
4816,Gloria Stuart,True
4817,Mare Winningham,False
4818,Glenn Close,False
4819,Alfre Woodard,True
4820,Sigourney Weaver,False
4821,Faye Dunaway,False
4822,Kirk Douglas,True
4823,John Lithgow,True
4824,David Hyde Pierce,False
4825,Kelsey Grammer,False
4826,Jason Alexander,False
4827,Michael Richards,False
4828,Anthony Edwards,True
4829,Sam Waterston,False
4830,Dennis Franz,False
4831,Jimmy Smits,False
4832,David Duchovny,False
4833,Jack Nicholson,True
4834,Matt Damon,False
4835,Robert Duvall,False
4836,Peter Fonda,False
4837,Dustin Hoffman,False
4838,Anthony Hopkins,False
4839,Greg Kinnear,False
4840,Burt Reynolds,False
4841,Robin Williams,True
4842,Billy Connolly,False
4843,George C. Scott,False
4844,Jack Lemmon,False
4845,Ving Rhames,False
4846,Gary Sinise,True
4847,Sidney Poitier,False
4848,Dan Hedaya,False
4849,Diane Keaton,False
4850,Gwen Verdon,False
4851,Hal Scardino,False
4852,Hume Cronyn,False
4853,Leonardo Dicaprio,False
4854,Meryl Streep,False
4855,Robert De Niro,False
4856,Armin Mueller-Stahl,False
4857,Geoffrey Rush,False
4858,Googie Withers,False
4859,John Gielgud,False
4860,Lynn Redgrave,False
4861,Noah Taylor,False
4862,Billy Bob Thornton,False
4863,Dwight Yoakam,False
4864,J.T. Walsh,False
4865,James Hampton,False
4866,John Ritter,False
4867,Lucas Black,False
4868,Natalie Canerday,False
4869,Robert Duvall,False
4870,Christine Baranski,True
4871,Dan Futterman,True
4872,Dianne Wiest,True
4873,Gene Hackman,True
4874,Hank Azaria,True
4875,Nathan Lane,True
4876,Robin Williams,True
4877,Colin Firth,False
4878,Jã£ÂRgen Prochnow,False
4879,Julian Wadham,False
4880,Juliette Binoche,False
4881,Kristin Scott Thomas,False
4882,Naveen Andrews,False
4883,Ralph Fiennes,False
4884,Willem Dafoe,False
4885,French Stewart,False
4886,Jane Curtin,False
4887,John Lithgow,False
4888,Joseph Gordon-Levitt,False
4889,Kristen Johnston,False
4890,Dan Butler,False
4891,David Hyde Pierce,False
4892,Jane Leeves,False
4893,John Mahoney,False
4894,Kelsey Grammer,False
4895,Peri Gilpin,False
4896,Anne Ramsay,False
4897,Helen Hunt,False
4898,John Pankow,False
4899,Leila Kenzle,False
4900,Paul Reiser,False
4901,Amanda Naughton,False
4902,Carolee Carmello,False
4903,Christopher Murney,False
4904,Dina Spybey,False
4905,George Hall,False
4906,Hugh O'Gorman,False
4907,John Bedford Lloyd,False
4908,Kevin O'Rourke,False
4909,Margaret Hall,False
4910,Mary Stout,False
4911,Melinda Mullins,False
4912,Tom Beckett,False
4913,Jason Alexander,True
4914,Jerry Seinfeld,True
4915,Julia Louis-Dreyfus,True
4916,Michael Richards,True
4917,Adam Arkin,False
4918,Christine Lahti,False
4919,Hector Elizondo,False
4920,Jamey Sheridan,False
4921,Jayne Brook,False
4922,Mark Harmon,False
4923,Peter Berg,False
4924,Rocky Carroll,False
4925,Roxanne Hart,False
4926,Thomas Gibson,False
4927,Vondie Curtis-Hall,False
4928,Anthony Edwards,True
4929,Eriq Lasalle,True
4930,George Clooney,True
4931,Gloria Reuben,True
4932,Julianna Margulies,True
4933,Laura Innes,True
4934,Noah Wyle,True
4935,Sherry Stringfield,True
4936,Benjamin Bratt,False
4937,Carey Lowell,False
4938,Jerry Orbach,False
4939,Jill Hennessey,False
4940,S. Epatha Merkerson,False
4941,Sam Waterston,False
4942,Steven Hill,False
4943,Dennis Franz,False
4944,Gail O'Grady,False
4945,Gordon Clapp,False
4946,James Mcdaniel,False
4947,Jimmy Smits,False
4948,Justine Miceli,False
4949,Kim Delaney,False
4950,Nicholas Turturro,False
4951,Sharon Lawrence,False
4952,David Duchovny,False
4953,Gillian Anderson,False
4954,Mitch Pileggi,False
4955,Steven Williams,False
4956,William B. Davis,False
4957,Kristen Johnston,False
4958,Christine Baranski,False
4959,Ellen Degeneres,False
4960,Helen Hunt,False
4961,Julia Louis-Dreyfus,True
4962,Christine Lahti,False
4963,Jane Seymour,False
4964,Kim Delaney,False
4965,Gillian Anderson,True
4966,Della Reese,False
4967,Frances Mcdormand,True
4968,Diane Keaton,False
4969,Brenda Blethyn,False
4970,Kristin Scott Thomas,False
4971,Gena Rowlands,False
4972,Renee Zellweger,False
4973,Gwen Verdon,False
4974,Juliette Binoche,False
4975,Lauren Bacall,True
4976,Marisa Tomei,False
4977,Stockard Channing,False
4978,Jena Malone,False
4979,Anne Bancroft,False
4980,Kathy Bates,True
4981,Cicely Tyson,False
4982,Elizabeth Taylor,True
4983,John Lithgow,True
4984,David Hyde Pierce,False
4985,Kelsey Grammer,False
4986,Jason Alexander,False
4987,Michael Richards,False
4988,Anthony Edwards,False
4989,George Clooney,False
4990,Dennis Franz,True
4991,Jimmy Smits,False
4992,David Duchovny,False
4993,Tom Cruise,False
4994,Geoffrey Rush,True
4995,Billy Bob Thornton,False
4996,Ralph Fiennes,False
4997,Woody Harrelson,False
4998,William H. Macy,False
4999,"Cuba Gooding, Jr.",True
5000,Noah Taylor,False
5001,Hank Azaria,False
5002,Nathan Lane,False
5003,Armand Assante,False
5004,Beau Bridges,False
5005,Alan Rickman,True
5006,Ed Harris,False
5007,Robert Duvall,False
5008,Bill Paxton,True
5009,Ed Harris,True
5010,Gary Sinise,True
5011,Kathleen Quinlan,True
5012,Kevin Bacon,True
5013,Tom Hanks,True
5014,Danny Devito,False
5015,David Paymer,False
5016,Delroy Lindo,False
5017,Dennis Farina,False
5018,Gene Hackman,False
5019,James Gandolfini,False
5020,John Travolta,False
5021,Rene Russo,False
5022,Alfre Woodard,False
5023,Anne Bancroft,False
5024,Ellen Burstyn,False
5025,Jean Simmons,False
5026,Kate Nelligan,False
5027,Lois Smith,False
5028,Maya Angelou,False
5029,Samantha Mathis,False
5030,Winona Ryder,False
5031,Annabeth Gish,False
5032,Anthony Hopkins,False
5033,Bob Hoskins,False
5034,Brian Bedford,False
5035,David Hyde Pierce,False
5036,David Paymer,False
5037,E.G. Marshall,False
5038,Ed Harris,False
5039,Ed Herrmann,False
5040,Fyvush Finkel,False
5041,J.T. Walsh,False
5042,James Woods,False
5043,Joan Allen,False
5044,Kevin Dunne,False
5045,Larry Hagman,False
5046,Madeline Kahn,False
5047,Mary Steenburgen,False
5048,Paul Sorvino,False
5049,Powers Boothe,False
5050,Tony Goldwyn,False
5051,Alan Rickman,False
5052,Emma Thompson,False
5053,Hugh Grant,False
5054,Kate Winslet,False
5055,Alan Rosenberg,False
5056,Alicia Witt,False
5057,Christine Baranski,False
5058,Cybill Shepherd,False
5059,Dedee Pfeiffer,False
5060,Tom Wopat,False
5061,Dan Butler,False
5062,David Hyde Pierce,False
5063,Jane Leeves,False
5064,John Mahoney,False
5065,Kelsey Grammer,False
5066,Peri Gilpin,False
5067,Courteney Cox,True
5068,David Schwimmer,True
5069,Jennifer Aniston,True
5070,Lisa Kudrow,True
5071,Matt Le Blanc,True
5072,Matthew Perry,True
5073,Anne Ramsay,False
5074,Helen Hunt,False
5075,John Pankow,False
5076,Leila Kenzle,False
5077,Paul Reiser,False
5078,Jason Alexander,False
5079,Jerry Seinfeld,False
5080,Julia Louis-Dreyfus,False
5081,Michael Richards,False
5082,Adam Arkin,False
5083,Christine Lahti,False
5084,Hector Elizondo,False
5085,Jamey Sheridan,False
5086,Jayne Brook,False
5087,Mandy Patinkin,False
5088,Peter Berg,False
5089,Peter Macnicol,False
5090,Roxanne Hart,False
5091,Thomas Gibson,False
5092,Vondie Curtis-Hall,False
5093,Anthony Edwards,True
5094,Eriq La Salle,True
5095,George Clooney,True
5096,Gloria Reuben,True
5097,Julianna Margulies,True
5098,Noah Wyle,True
5099,Sherry Stringfield,True
5100,Benjamin Bratt,False
5101,Chris Noth,False
5102,Jerry Orbach,False
5103,Jill Hennessey,False
5104,S. Epatha Merkerson,False
5105,Sam Waterston,False
5106,Steven Hill,False
5107,Dennis Franz,False
5108,Gail O'Grady,False
5109,Gordon Clapp,False
5110,James Mcdaniel,False
5111,Jimmy Smits,False
5112,Justine Miceli,False
5113,Kim Delaney,False
5114,Nicholas Turturro,False
5115,Sharon Lawrence,False
5116,Adam Wylie,False
5117,Amy Aquino,False
5118,Costas Mandylor,False
5119,Don Cheadle,False
5120,Fyvush Finkel,False
5121,Holly Marie Combs,False
5122,Justin Shenkarow,False
5123,Kathy Baker,False
5124,Kelly Connell,False
5125,Lauren Holly,False
5126,Marlee Matlin,False
5127,Ray Walston,False
5128,Tom Skerritt,False
5129,Christine Baranski,True
5130,Lisa Kudrow,False
5131,Helen Hunt,False
5132,Candice Bergen,False
5133,Julia Louis-Dreyfus,False
5134,Christine Lahti,False
5135,Julianna Margulies,False
5136,Sharon Lawrence,False
5137,Sela Ward,False
5138,Gillian Anderson,True
5139,Susan Sarandon,True
5140,Elisabeth Shue,False
5141,Joan Allen,False
5142,Emma Thompson,False
5143,Meryl Streep,False
5144,Mare Winningham,False
5145,Mira Sorvino,False
5146,Kate Winslet,True
