Title,Genres,Keywords,Year,Main_nominations,Technical_nominations,Artistic_nominations,Main_winner,Technical_winner,Artistic_winner,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Caddyshack,['Comedy'],"['lightning', 'sports', 'competition', 'underwear', 'golf', 'coming of age', 'class differences', 'explosion', 'country club', 'gopher']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Boum,"['Drama', 'Romance', 'Comedy']","['puberty', 'daughter', 'adultery', 'dancing', 'paris, france', 'parent child relationship', 'date', 'teenage crush', 'celebration']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Gods Must Be Crazy,"['Action', 'Comedy']","['airplane', 'africa', 'coca-cola', 'tribe', 'god', 'desert', 'soda bottle', 'kalahari', 'bushman', 'tribal', 'independent film']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flash Gordon,"['Science Fiction', 'Adventure', 'Action']","['fighter', 'emperor', 'solar eclipse', 'prince', 'deception', 'alien planet', 'duel', 'scientist', 'space opera', 'flash gordon', 'evil dictator', 'action hero', 'floating city', 'giant forest', 'cult film']",1980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dressed to Kill,"['Thriller', 'Mystery', 'Horror']","['friendship', 'taxi', 'prostitute', 'nightmare', 'transvestism', 'photography', 'subway', 'shower', 'manipulation', 'assault', 'seduction', 'one-night stand', 'alter ego', 'murder', 'stalking', 'psychiatrist', 'interrogation', 'desire', 'guilt', 'extramarital affair', 'straight razor', 'exhibitionism', 'elevator', 'dark secret', 'art museum', 'erotic thriller', 'white gloves', 'american giallo']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
影武者,"['Action', 'Drama', 'History', 'War']","['japan', 'samurai', 'army', 'emperor', 'warlord', 'battle', 'impersonation', 'doppelgänger', 'jidaigeki', 'edo period', 'sengoku period', 'feudal lord', 'feudal japan', '16th century']",1980,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
American Gigolo,"['Crime', 'Drama', 'Mystery']","['infidelity', 'detective', 'suspicion of murder', 'gigolo', 'callboy', 'gay interest', 'murder', 'los angeles, california']",1980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Popeye,"['Action', 'Adventure', 'Comedy', 'Family']","['baby', 'octopus', 'blackmail', 'tax collector', 'based on cartoon', 'super power', 'sailor', 'spinach', 'seaside town', 'abandoned baby']",1980,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Inferno,"['Horror', 'Thriller']","['witch', 'death', 'video nasty']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Changeling,['Horror'],"['composer', 'seattle, washington', 'medium', 'séance', 'isolated house', 'music professor', 'historical society', 'canuxploitation', 'traumatized man']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Final Countdown,"['War', 'Action', 'Science Fiction']","['airplane', 'world war ii', 'time travel', 'pearl harbor', 'pacific war', 'naval warfare', '1940s', '1980s', 'japanese', 'uss nimitz']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fantozzi contro tutti,['Comedy'],[],1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cruising,"['Crime', 'Mystery', 'Thriller']","['new york city', 'police', 'undercover', 'homophobia', 'detective', 'fetish', 'cruising', 'gay club', 'sadomasochism', 'sexual murder', 'murder', 'serial killer', 'stabbing', 'interrogation', 'leather', 'subculture', 'nypd', 'bdsm', 'murder investigation', 'police interrogation', 'pretending to be gay', 'gay theme', 'lgbt interest', 'giallo', 'ambiguity', 'interrogation room', 'american giallo']",1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Le Dernier Métro,"['Drama', 'Romance', 'War']","['jew persecution', 'theater play', 'theatre group', 'nouvelle vague']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Les sous-doués,['Comedy'],"['cheating', 'private school', 'exam', 'versailles', 'teacher student relationship', 'preparatory school', 'pregnant teen', '1980s', 'bad students']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il bisbetico domato,['Comedy'],"['commercial', 'vineyard', 'love of animals', 'lone wolf', 'strange person', 'conquest', 'winery', 'užsispyrelis', 'fermeris']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'Avare,['Comedy'],"['daughter', 'parent child relationship', 'greed', 'based on play or musical', 'money', 'revenge', 'wealth', 'wedding', 'dowry', 'stingy']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stir Crazy,['Comedy'],"['mistaken identity', 'prison escape', 'fish out of water', 'wrongful imprisonment', 'buddy']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniac,['Horror'],"['mannequin', 'sadism', 'shotgun', 'murder of prostitute', 'gore', 'grindhouse', 'murder', 'park', 'scalping', 'model', 'rage', 'killer']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Prom Night,"['Horror', 'Mystery', 'Thriller']","['high school', 'dancing', 'dance', 'revenge', 'murder', 'prom', 'serial killer', 'slasher', 'killer', 'disco', 'psycho', 'red herring']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Stardust Memories,"['Comedy', 'Drama', 'Romance']","['movie business', 'violinist', 'filmmaking']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Un sacco bello,['Comedy'],['italy'],1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paura nella città dei morti viventi,['Horror'],"['suicide', 'cemetery', 'supernatural', 'surrealism', 'psychic power', 'priest', 'zombie', 'demon', 'living dead']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Le Roi et l'Oiseau,"['Animation', 'Family', 'Fantasy']","['magic', 'fairy tale', 'royalty', 'impossible love', 'visual poetry']",1980,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Heaven's Gate,"['Drama', 'Western', 'Romance']","['epic', 'immigrant', 'dance', 'showdown', 'wyoming, usa', 'love triangle', 'montana', 'brothel', 'marshal', 'studies', 'idealist', 'cock fighting', 'cockfight', 'cattle baron', 'fiddler', 'roller skating rink', '19th century']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
The Long Good Friday,"['Mystery', 'Crime', 'Thriller', 'Drama']","['london, england', 'casino', 'england', 'gangster', 'crime boss', 'car bomb', 'slaughterhouse', 'ira (irish republican army)', 'bombing', 'neo-noir', 'gay theme']",1980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Any Which Way You Can,"['Action', 'Adventure', 'Comedy']","['martial arts', 'bare knuckle boxing', 'fight', 'mafia', 'motorcycle', 'motorcycle gang', 'orangutan', 'monkey', 'street fight', 'action hero']",1980,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poliziotto superpiù,"['Fantasy', 'Action', 'Comedy', 'Science Fiction']","['hero', 'police', 'pool billiards', 'lorry', 'rot']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Alligator,"['Horror', 'Science Fiction', 'Thriller']","['hunter', 'mutation', 'underwear', 'alligator', 'toxic', 'creature', 'briefs', 'scientist', 'sewer', 'child eaten', 'timebomb', 'reptile', 'psychotronic', 'pets', 'animal horror']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
The Big Red One,"['Drama', 'War']","['sicily, italy', 'africa', 'concentration camp', 'world war ii', 'omaha beach', 'infantry', 'd-day', 'sergeant', 'hospital', 'anti war', 'u.s. army']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Smokey and the Bandit II,"['Action', 'Comedy']","['sheriff', 'elephant', 'texas', 'prosecution', 'girlfriend', 'transportation', 'road trip', 'truck', 'desert', 'road movie', 'duringcreditsstinger', 'absurdism']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Lord Fauntleroy,"['TV Movie', 'Family', 'Drama']","['remake', 'lord']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
La città delle donne,"['Comedy', 'Adventure', 'Fantasy']","['italy', 'empowerment', 'ladykiller', 'feminism', 'man woman relationship']",1980,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xanadu,"['Fantasy', 'Science Fiction', 'Romance']","['musical', 'roller-skating', 'camp', 'disco', 'greek god']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Urban Cowboy,"['Drama', 'Romance', 'Western']","['texas', 'slice of life', 'blue collar', 'newlywed', 'marital problem', 'oil field']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Atlantic City,"['Crime', 'Drama', 'Romance']","['new jersey', 'casino', 'gangster', 'cocaine', 'casanova', 'murder', 'mobster', 'atlantic city', 'older man younger woman relationship', 'poker game', 'drugs', 'lemon']",1980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Bronco Billy,"['Drama', 'Romance', 'Comedy']","['love', 'cowboy', 'wild west show']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Terror Train,"['Horror', 'Thriller']","['mask', 'college', 'surprise', 'stalker', 'revenge', 'murder', 'train', 'killer', 'psycho']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Used Cars,['Comedy'],"['senate', 'fight', 'arizona', 'salesman', 'car salesman', 'theft', 'used car salesman', 'interstate', 'business rivalry', 'mesa']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motel Hell,"['Comedy', 'Horror']","['gore', 'b movie', 'slasher', 'sunshine coast']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cheech & Chong's Next Movie,"['Action', 'Adventure', 'Comedy']",['marijuana'],1980,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Long Riders,"['Western', 'Action']","['sibling relationship', 'jesse james', 'cole younger']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Herbie Goes Bananas,"['Fantasy', 'Comedy', 'Family', 'Adventure']","['mexico', 'chase', 'sequel', 'criminal syndicate', 'private detective', 'volkswagen beetle', 'smart car', 'counterfeiting ring', 'the love bug', 'bananas', 'latin america']",1980,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Москва слезам не верит,"['Drama', 'Comedy', 'Romance']","['young love', 'moscow, russia']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Humanoids from the Deep,"['Horror', 'Science Fiction']","['pollution', 'rape', 'mutation', 'boat', 'mass murder', 'exploitation', 'fisherman', 'carnival', 'water monster', 'ventriloquist', 'woman director', 'blast']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Chissà perché... capitano tutte a me,"['Comedy', 'Science Fiction']",['small town'],1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
師弟出馬,"['Action', 'Comedy']","['martial arts', 'kung fu', 'prisoner', 'police', 'fighter', 'on the run']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pixote: A Lei do Mais Fraco,"['Crime', 'Drama']","['prostitution', 'lgbt', 'gay theme']",1980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Mirror Crack'd,"['Crime', 'Thriller', 'Mystery']","['detective', 'death', 'movie star', 'murder mystery']",1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
The Return of the King,"['Animation', 'Fantasy', 'Adventure']","['orcs', 'elves', 'shire', 'musical', 'tower']",1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saturn 3,"['Science Fiction', 'Thriller']","['spacecraft', 'moon', 'chess', 'tattoo', 'cyborg', 'killer robot', 'space travel', 'saturn', 'murder', 'rampage', 'transhumanism', 'robot', 'scientist', 'drugs', 'space station', 'dismemberment', 'hydroponics']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mon oncle d'Amérique,"['Comedy', 'Drama', 'Romance']","['psychology', 'bourgeoisie', 'punishment', 'reward', 'textile company']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Inspecteur La Bavure,['Comedy'],[],1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
少林搭棚大師,['Action'],"['martial arts', 'shaolin kung fu']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Permanent Vacation,['Drama'],"['new york city', 'saxophone', 'drifter', 'mental illness']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Battle Beyond the Stars,"['Science Fiction', 'Action', 'Adventure']","['hitman', 'clone', 'space battle', 'mercenary', 'space', 'space western', 'robot', 'explosion', 'space opera', 'space adventure', 'spaceship', 'good versus evil']",1980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Big Brawl,"['Action', 'Comedy']","['chicago, illinois', 'martial arts', 'street gang']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Where the Buffalo Roam,['Comedy'],"['hotel room', 'presidential election', 'journalism', 'paranoia', 'writing', 'biography', 'historical figure', 'drug use', 'lawyer', 'los angeles, california', 'writer', 'courtroom', 'typewriter', 'gonzo', '1960s', 'bison', 'super bowl']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shogun Assassin,['Action'],"['revenge', 'ninja', 'female ninja', 'shogun']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Coup du parapluie,"['Comedy', 'Crime']",[],1980,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antropophagus,['Horror'],"['island', 'boat', 'stranded', 'slasher', 'cannibal', 'video nasty']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Christmas Evil,"['Horror', 'Thriller']","['santa claus', 'hospital', 'church', 'killer', 'killing spree', 'peeping tom', 'killer santa claus', 'christmas horror', 'toy factory', 'christmas', 'delusional']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Pepi, Luci, Bom y otras chicas del montón","['Comedy', 'Drama']","['rape', 'madrid, spain', 'mistaken identity', 'punk rock', 'sadomasochism', 'twin brother', 'revenge', 'marijuana', 'drugs', 'police officer', 'policeman', 'lesbian']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zombi Holocaust,['Horror'],"['island', 'experiment', 'undead', 'mad doctor', 'zombie', 'cannibal']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Incubo sulla città contaminata,"['Horror', 'Action']","['vampire', 'apocalypse', 'zombie', 'bloodsucker', 'virus', 'military to the rescue']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Le Guignolo,"['Comedy', 'Action']","['robbery', 'intelligence', 'prosecution', 'rogue', 'secret formula']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seems Like Old Times,"['Comedy', 'Romance']","['california', 'bank robber', 'fugitive', 'dog', 'screwball comedy']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ко то тамо пева?,"['Drama', 'Comedy', 'Adventure']","['gypsy', 'bus', 'world war ii', 'belgrade']",1980,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Piedone d'Egitto,"['Action', 'Comedy', 'Crime', 'Drama']","['petrol', 'investigation', 'prosecution', 'fistfight', 'kommissar geiger']",1980,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hopscotch,"['Comedy', 'Adventure']","['cia', 'based on novel or book', 'england', 'germany', 'spy', 'fbi', 'kgb', 'austria', 'retirement']",1980,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ninth Configuration,"['Drama', 'Thriller', 'Comedy', 'Mystery', 'Horror']","['vietnam war', 'army', 'post-traumatic stress disorder (ptsd)', 'based on novel or book', 'supernatural', 'dark comedy', 'castle', 'insane asylum', 'religion', 'astronaut', 'crucifix', 'psychosis', 'combat fatigue', 'absurdism']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
The Watcher in the Woods,"['Fantasy', 'Horror', 'Thriller']","['country house', 'supernatural', 'solar eclipse', 'haunted house', 'past', 'english countryside', 'based on young adult novel']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Bad Timing,"['Drama', 'Mystery', 'Thriller']","['obsession', 'overdose', 'inspector', 'love', 'psychiatrist', 'vienna, austria', 'extramarital affair']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Death Ship,"['Adventure', 'Horror', 'Mystery', 'Thriller']","['rescue', 'ship', 'nazi', 'ocean', 'shipwreck', 'possession', 'ghost ship', 'slasher', 'demon', 'blood shower', 'canuxploitation']",1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Return,"['Mystery', 'Thriller', 'Science Fiction']","['sheriff', 'alien', 'alien abduction', 'cattle mutilation']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
The Dogs of War,"['Thriller', 'Action', 'Adventure']","['guerrilla warfare', 'africa', 'revolution', 'mercenary', 'covert operation', 'battlefield', 'torture', 'combat', 'soldier of fortune', 'fictitious country']",1980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prophecy,"['Horror', 'Science Fiction']","['monster', 'mutant', 'native american', 'toxic', 'environmental', 'animal horror']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Hunter,"['Action', 'Thriller', 'Comedy']","['bounty hunter', 'based on novel or book', 'stalker', 'ex-cop', 'stalking', 'gunfight', 'los angeles, california', 'agent', 'action hero', 'manhunt']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mia moglie è una strega,['Comedy'],[],1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La casa sperduta nel parco,"['Thriller', 'Crime', 'Horror']","['new york city', 'robbery', 'rape', 'sadism', 'degradation', 'kidnapping', 'hostage', 'revenge', 'serial killer', 'torture', 'car accident', 'one night', 'serial rapist', 'rape and revenge', 'video nasty', 'genital mutilation', 'lesbian']",1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
La terrazza,['Drama'],[],1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Virus,"['Horror', 'Science Fiction']","['nuclear power plant', 'zombie', 'video nasty', 'chemical disaster']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Mother's Day,"['Action', 'Horror', 'Comedy']","['rape', 'revenge', 'murder']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Exterminator,['Action'],"['new york city', 'vietnam', 'rape', 'gangster', 'gore', 'revenge', 'vigilante', 'b movie', 'torture', 'prostitution', 'ex soldier']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contamination,"['Science Fiction', 'Horror']","['planet mars', 'gore', 'alien', 'creature', 'police detective', 'video nasty', 'alien attack']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Mangiati vivi!,"['Adventure', 'Horror']","['sadism', 'jungle', 'torture', 'cannibal', 'sect', 'new guinea']",1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Octagon,"['Adventure', 'Action', 'Thriller']","['martial arts', 'assassin', 'fight', 'revenge', 'ninja', 'vigilante', 'terrorism', 'massacre', 'one against many', 'warrior', 'neo-noir', 'action hero']",1980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Without Warning,"['Horror', 'Science Fiction']","['california', 'lake', 'predator', 'paranoia', 'wilderness', 'forest', 'alien', 'cabin', 'creature', 'space monster', 'alien attack', 'human prey', 'prey']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
My Bodyguard,"['Comedy', 'Drama', 'Family']","['hotel', 'chicago, illinois', 'high school', 'bodyguard', 'bully', 'motorcycle', 'teenager']",1980,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
La Cage aux folles II,['Comedy'],"['escape', 'drag queen', 'italy', 'spy', 'microfilm', 'revue', 'saint tropez', 'french riviera', 'murder', 'extramarital affair', 'lgbt', 'nightclub owner', 'gay theme']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aus dem Leben der Marionetten,"['Drama', 'TV Movie']","['dream', 'homophobia', 'death', 'lgbt', 'epilogue']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Tom Horn,"['Western', 'Action', 'Drama']","['hero', 'ranch', 'trial', 'shootout', 'one man army', 'brutality', 'justice', 'rustler']",1980,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Making 'The Shining',['Documentary'],"['movie business', 'behind the scenes', 'woman director']",1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Boogey Man,['Horror'],"['nightmare', 'fear', 'evil', 'video nasty']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Spetters,"['Drama', 'Romance']","['sports', 'nederlands', 'gay theme']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
La Mort en direct,"['Drama', 'Science Fiction']","['husband wife relationship', 'glasgow, scotland', 'yellow press', 'dystopia', 'terminal illness', 'tv reporter', 'ex-husband ex-wife relationship', 'sensationalism', 'cybernetically enhanced']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ffolkes,['Action'],"['sea', 'based on novel or book', 'ransom', 'north sea', 'terrorism', 'oil rig\xa0', 'eccentric man']",1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forbidden Zone,"['Music', 'Comedy', 'Fantasy']","['musical', 'satan', 'sexual violence', 'incest', 'rock musical', 'shock humor', 'school shooting', 'blackface', 'abusive mother', 'independent film', 'low budget', 'transgender', 'experimental surrealism', 'cult film', 'fantasy comedy']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Apocalypse Domani,"['Horror', 'Crime', 'Thriller']","['vietnam', 'flea market', 'murder', 'maniac', 'cannibal', 'video nasty', 'young girl next door', 'young girl living next door', 'atlanta, usa']",1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Raise the Titanic,['Adventure'],['titanic'],1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loulou,"['Drama', 'Romance']","['leather jacket', 'burglary', 'disco', 'advertising agency']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Bon Voyage, Charlie Brown (and Don't Come Back!)","['Family', 'Animation', 'Comedy']",[],1980,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blanca Nieves y... sus 7 amantes,['Adventure'],['softcore'],1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Каникулы в Простоквашино,['Animation'],[],1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxes,"['Drama', 'Thriller']","['california', 'alcohol', '1970s', 'coming of age', 'hollywood', 'prostitution', 'drugs', 'desert', 'san fernando valley']",1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Sällskapsresan eller Finns det svenskt kaffe på grisfesten,['Comedy'],"['fear of flying', 'tourist', 'travel', 'summer vacation', 'mass tourism', 'charter', 'gran canaria', 'kanarieöarna']",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Year's Evil,"['Horror', 'Thriller']","[""new year's eve"", 'psychopath', 'nightclub', 'murder', 'serial killer', 'slasher', 'maniac', '80s style']",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
鬼打鬼,"['Action', 'Comedy', 'Fantasy', 'Horror']","['martial arts', 'test of courage', 'possession', 'black magic', 'zombie']",1980,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
